名称,代码,口径,日期,开盘,最高,最低,收盘,供应商涨跌额,供应商涨跌幅_pct,复算涨跌额,复算涨跌幅_pct,涨跌幅复算差异_bp,年初至今涨跌幅_pct,成交量,成交额,振幅_pct,换手率_pct,数据源
上证指数,000001.SH,官方指数,2026-06-10,3985.12,4006.31,3963.44,3993.23,-16.8,-0.42,-16.800000000000182,-0.41894948416845157,0.10505158315484153,0.6145372451396236,598694739.0,1227070067091.4,1.07,1.24,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-11,3979.71,3997.48,3958.44,3987.01,-6.22,-0.16,-6.2199999999998,-0.15576362994367265,0.4236370056327349,0.45781638967556937,568545244.0,1185554610734.1,0.98,1.18,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-12,4017.86,4060.27,4008.18,4031.51,44.5,1.12,44.5,1.116124614686198,-0.3875385313802049,1.5790508057770047,743131092.0,1537401519424.7,1.31,1.54,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-15,4053.58,4097.17,4051.07,4096.47,64.96,1.61,64.96000000000004,1.6113069296615823,0.13069296615821901,3.215801090494952,678907811.0,1403586231239.1,1.14,1.4,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-16,4094.21,4103.93,4077.87,4091.89,-4.58,-0.11,-4.580000000000382,-0.11180357722625489,-0.18035772262548905,3.100402132613045,615668296.0,1369612989674.4,0.64,1.27,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-17,4074.29,4109.96,4073.73,4108.08,16.19,0.4,16.190000000000055,0.3956606849157662,-0.4339315084233797,3.508329889841866,608077413.0,1403145909875.0,0.89,1.26,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-18,4094.23,4117.45,4080.29,4090.48,-17.6,-0.43,-17.59999999999991,-0.4284239839535742,0.1576016046425821,3.0648753792039907,658116068.0,1560473972715.4,0.9,1.36,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-22,4093.95,4164.42,4070.17,4163.1,72.62,1.78,72.62000000000035,1.7753417691811268,-0.4658230818873177,4.894629161165476,743699355.0,1704000421650.5,2.3,1.54,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-23,4153.59,4175.35,4085.59,4106.25,-56.85,-1.37,-56.850000000000364,-1.3655689270015259,0.4431072998474228,3.4622206992471316,709003913.0,1594542362380.1,2.16,1.47,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-24,4090.1,4117.28,4075.49,4110.81,4.56,0.11,4.5600000000004,0.11105022831050526,0.10502283105052607,3.5771157315487745,644527518.0,1514193285000.4,1.02,1.33,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-25,4103.48,4133.1,4093.01,4120.28,9.47,0.23,9.469999999999345,0.23036822426723003,0.03682242672300162,3.815724493806738,670459917.0,1618996555015.6,0.98,1.39,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-26,4098.69,4099.78,4007.86,4027.26,-93.02,-2.26,-93.01999999999953,-2.2576135602434655,0.23864397565342976,1.4719666199695558,660108666.0,1621195708659.7,2.23,1.36,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-29,4026.69,4075.33,3992.55,4073.9,46.64,1.16,46.63999999999987,1.1581074974051697,-0.18925025948302032,2.6471210731599193,659199936.0,1666220369467.3,2.06,1.36,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-06-30,4058.17,4097.42,4052.17,4094.4,20.5,0.5,20.5,0.5032033186872509,0.3203318687250878,3.1636447929369815,598412203.0,1530325961725.2,1.11,1.24,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-01,4090.76,4143.31,4087.54,4112.45,18.05,0.44,18.049999999999727,0.4408460336068787,0.08460336068786822,3.6184376291309217,672331791.0,1698487572312.8,1.36,1.39,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-02,4054.09,4093.68,4019.21,4028.9,-83.55,-2.03,-83.54999999999973,-2.031635642986529,-0.16356429865291844,1.5132885175517252,656233612.0,1577183734746.7,1.81,1.36,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-03,4031.34,4073.88,4027.26,4043.64,14.74,0.37,14.739999999999782,0.36585668544764083,-0.41433145523591675,1.8846816702109415,602009738.0,1465563104853.7,1.16,1.24,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-06,4059.19,4060.07,4005.41,4041.24,-2.4,-0.06,-2.400000000000091,-0.059352464611095446,0.06475353889045521,1.8242106005784908,590364903.0,1432112821099.2,1.35,1.22,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-07,4019.49,4028.51,3971.71,3990.24,-51.0,-1.26,-51.0,-1.2619888944977231,-0.19888944977231038,0.5392003708892146,514453091.0,1196371087894.4,1.41,1.06,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-08,3996.81,4016.03,3967.91,3970.88,-19.36,-0.49,-19.359999999999673,-0.4851838485905535,0.48161514094464675,0.051400409187563056,496229374.0,1192355798215.7,1.21,1.03,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-09,3977.55,4040.54,3938.88,4036.59,65.71,1.65,65.71000000000004,1.6547969215891634,0.479692158916345,1.7070479031656705,553063980.0,1364176552620.6,2.56,1.14,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-10,4031.54,4074.83,3995.81,3996.16,-40.43,-1.0,-40.43000000000029,-1.0015879740077671,-0.15879740077671123,0.6883623426492402,627450065.0,1563108691542.7,1.96,1.3,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-13,3966.02,3983.05,3900.67,3913.79,-82.37,-2.06,-82.36999999999989,-2.0612287796284434,-0.12287796284433661,-1.3870551596940173,590907356.0,1334871933909.0,2.06,1.22,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-14,3909.27,3967.13,3869.3,3967.13,53.34,1.36,53.340000000000146,1.3628733273885363,0.28733273885361843,-0.04308563711311608,579982052.0,1271796839678.5,2.5,1.2,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-15,3963.73,3981.67,3943.7,3955.58,-11.55,-0.29,-11.550000000000182,-0.291142463191274,-0.11424631912740346,-0.3341026597192154,576209492.0,1226298269897.2,0.96,1.19,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-16,3912.38,3940.45,3867.6,3882.41,-73.17,-1.85,-73.17000000000007,-1.8497919394880213,0.02080605119787471,-2.1777143951381306,535281873.0,1124208166213.8,1.84,1.11,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
上证指数,000001.SH,官方指数,2026-07-17,3865.32,3869.21,3745.17,3764.15,-118.26,-3.05,-118.25999999999976,-3.0460461414430706,0.3953858556929202,-5.15742635127644,650450984.0,1246445452836.3,3.19,1.34,https://47.push2his.eastmoney.com/api/qt/stock/kline/get
